userId,itemId,rating
38417,101,5
38622,101,2
39075,101,4
39491,101,4
39632,101,5
39202,101,5
39720,101,5
40028,101,4
40083,101,3
19840,101,5
40210,101,5
40285,101,4
40356,101,5
6109,101,4
40769,101,4
41894,101,4
42086,101,5
42504,101,4
42901,101,4
43201,101,4
42665,101,4
43329,101,5
43533,101,3
8062,101,4
43978,101,3
44898,101,3
44950,101,3
45219,101,3
45461,101,5
45766,101,4
36037,101,4
46205,101,4
46527,101,4
46597,101,4
46725,101,5
46862,101,3
42907,101,3
47457,101,5
47503,101,4
24508,101,2
47994,101,5
42939,101,5
48232,101,4
48370,101,5
48412,101,5
48525,101,5
48637,101,5
48183,101,4
30988,101,5
49062,101,3
44347,101,4
49225,101,2
49447,101,3
49581,101,4
49643,101,4
49662,101,5
38194,101,4
50006,101,3
50104,101,5
50061,101,4
50614,101,5
50638,101,5
19559,101,2
48631,101,4
50913,101,4
51092,101,5
51272,101,3
51276,101,5
21427,101,4
51483,101,5
52428,101,5
52842,101,5
23162,101,5
52936,101,5
53281,101,4
10823,101,4
31,55,4
38,55,2
156,55,5
206,55,4
600,55,4
741,55,4
769,55,5
819,55,5
916,55,4
1138,55,4
1219,55,3
1034,55,3
1285,55,3
1374,55,3
1586,55,3
1897,55,5
2031,55,4
2228,55,5
2253,55,4
2527,55,3
2619,55,3
1871,55,5
3168,55,3
3187,55,4
3191,55,5
3263,55,4
3311,55,3
3410,55,1
3504,55,4
3539,55,4
3786,55,5
4037,55,3
4202,55,4
4254,55,4
4325,55,4
4643,55,4
4903,55,5
4941,55,5
5080,55,4
5481,55,5
5606,55,5
7821,55,5
2960,55,4
6074,55,4
6106,55,4
6227,55,3
6314,55,5
6329,55,4
6331,55,3
6344,55,4
6408,55,3
6499,55,3
6539,55,3
6668,55,4
6723,55,5
6185,55,4
6752,55,5
7003,55,4
7023,55,5
5932,55,4
7435,55,3
6779,55,3
4583,55,5
7305,55,4
7639,55,3
7689,55,4
7733,55,4
4690,55,5
7824,55,5
7854,55,4
6715,55,5
8041,55,4
8252,55,4
8315,55,3
8334,55,3
8364,55,3
8379,55,5
3590,55,4
2821,55,4
8699,55,4
8734,55,3
8749,55,3
6540,55,5
9112,55,3
9189,55,4
9324,55,4
9478,55,1
4021,55,4
8939,55,5
9712,55,5
9714,55,4
10048,55,2
9998,55,4
10112,55,4
10121,55,5
10295,55,4
7308,55,4
10651,55,3
5115,55,3
10815,55,4
10914,55,5
10975,55,3
2286,55,4
11157,55,4
11268,55,3
11255,55,4
11396,55,3
3487,55,3
11628,55,4
10501,55,5
12075,55,2
1284,55,3
12155,55,3
12254,55,3
12415,55,5
12444,55,3
12654,55,2
12706,55,4
12874,55,3
12890,55,4
13015,55,3
13084,55,3
13275,55,2
8004,55,3
13662,55,4
13685,55,3
13697,55,3
13946,55,4
14150,55,5
14239,55,4
14467,55,3
14581,55,1
14687,55,5
14755,55,4
14860,55,3
14885,55,3
14929,55,4
14980,55,4
15115,55,1
15313,55,5
15369,55,3
15376,55,4
10218,55,3
15429,55,4
15461,55,3
15492,55,3
15517,55,5
15654,55,2
15746,55,1
15776,55,5
15780,55,3
15781,55,3
15795,55,4
15848,55,4
16110,55,5
16218,55,4
12693,55,4
16344,55,5
16360,55,5
16474,55,4
9483,55,4
16724,55,3
16277,55,3
16826,55,4
16859,55,4
16916,55,4
17032,55,4
17062,55,3
17071,55,4
17079,55,3
17302,55,4
17331,55,2
17375,55,5
17392,55,4
17447,55,2
17477,55,3
17603,55,5
17694,55,4
17944,55,5
18010,55,3
18093,55,4
17957,55,3
18165,55,3
18179,55,2
18204,55,4
18256,55,5
12758,55,4
18390,55,4
18526,55,3
18637,55,2
18653,55,3
18736,55,2
18949,55,5
18579,55,5
19196,55,5
19208,55,3
19306,55,4
19468,55,4
19812,55,4
19834,55,3
19845,55,3
20021,55,5
20035,55,5
20444,55,3
20536,55,2
20569,55,5
20597,55,5
20731,55,4
20870,55,5
20911,55,3
19751,55,4
21266,55,5
1181,55,5
21503,55,5
21540,55,4
21562,55,5
21700,55,5
21712,55,3
21733,55,4
21922,55,5
22012,55,4
22014,55,5
22034,55,4
22200,55,4
22549,55,3
22552,55,3
13404,55,5
21204,55,4
22750,55,5
22753,55,4
23200,55,4
23260,55,4
23430,55,4
23639,55,5
23696,55,4
23565,55,3
23720,55,3
23742,55,3
23768,55,3
23638,55,5
23907,55,5
23902,55,5
23975,55,3
23995,55,5
24011,55,4
24032,55,5
24262,55,4
24347,55,4
24360,55,5
24422,55,3
24493,55,5
24498,55,5
24606,55,4
23509,55,5
24910,55,4
24957,55,4
23736,55,3
13931,55,4
25326,55,3
25751,55,5
25809,55,3
26156,55,4
26149,55,4
26179,55,4
26278,55,2
26433,55,4
26542,55,4
26747,55,3
6604,55,4
26847,55,4
26933,55,4
27009,55,4
27023,55,4
27302,55,5
27513,55,4
27534,55,5
27604,55,5
10842,55,4
27722,55,3
27850,55,1
27876,55,4
28106,55,5
28157,55,3
28213,55,5
28226,55,5
28501,55,3
28525,55,5
28578,55,3
28809,55,3
28861,55,4
28871,55,5
26540,55,3
28931,55,3
29074,55,5
26395,55,3
25585,55,3
28392,55,4
29447,55,3
29477,55,5
29479,55,3
29819,55,4
30160,55,5
30191,55,5
30209,55,5
29575,55,3
30259,55,3
30127,55,4
30559,55,4
30745,55,4
30895,55,4
30953,55,5
30968,55,2
30990,55,3
30514,55,5
29211,55,3
31143,55,4
31186,55,4
31250,55,3
31746,55,4
31766,55,5
31776,55,5
31784,55,4
31811,55,4
30296,55,4
31932,55,5
32179,55,4
32180,55,3
32191,55,5
32234,55,5
32289,55,4
32293,55,4
11402,55,4
32127,55,5
32741,55,3
32843,55,4
32898,55,4
32929,55,4
29280,55,2
18649,55,3
33163,55,3
33164,55,5
33263,55,4
33356,55,5
33480,55,5
33514,55,5
33171,55,4
33665,55,4
33682,55,4
33887,55,4
33993,55,1
34025,55,5
31220,55,2
34236,55,5
18814,55,3
32376,55,3
14621,55,1
34672,55,4
18666,55,4
34788,55,5
34842,55,3
34946,55,4
33968,55,2
29102,55,5
35260,55,1
35330,55,5
35359,55,5
35531,55,4
35634,55,5
35659,55,2
17452,55,4
35680,55,3
35711,55,5
35840,55,4
23446,55,5
19328,55,4
36103,55,5
36405,55,4
30284,55,5
36522,55,4
36531,55,4
14961,55,4
36623,55,4
34270,55,3
15606,55,4
36909,55,3
35564,55,3
37131,55,3
37309,55,3
27691,55,4
37035,55,5
30213,55,1
37617,55,5
37647,55,4
37686,55,3
37941,55,5
37961,55,4
37971,55,4
38049,55,3
38106,55,5
38144,55,3
38206,55,4
38293,55,5
38388,55,4
38417,55,5
38515,55,4
38527,55,5
38578,55,5
38741,55,5
38865,55,5
7438,55,4
39206,55,4
16498,55,4
39378,55,5
39448,55,3
39383,55,5
39720,55,4
39767,55,4
19840,55,4
40210,55,5
40497,55,4
40565,55,4
23708,55,2
40694,55,4
21372,55,4
40897,55,3
41108,55,5
41155,55,5
41231,55,3
40904,55,3
27181,55,4
41579,55,5
41591,55,5
41694,55,4
41738,55,4
41894,55,1
40804,55,4
41959,55,4
41998,55,3
42365,55,4
42504,55,5
42688,55,5
42843,55,4
42849,55,4
42856,55,5
43007,55,4
43136,55,5
41320,55,5
43329,55,3
43856,55,4
43918,55,4
44262,55,3
44307,55,3
44421,55,3
44590,55,5
44606,55,3
44617,55,4
24143,55,4
44683,55,3
44627,55,5
45132,55,2
45620,55,4
45998,55,5
46059,55,4
46070,55,5
46214,55,5
46247,55,5
46527,55,5
46597,55,4
46628,55,5
46662,55,3
46670,55,3
46727,55,4
46787,55,5
46805,55,3
47014,55,4
47021,55,3
47100,55,3
44705,55,4
47519,55,4
9739,55,3
47775,55,5
47948,55,3
47959,55,5
47994,55,3
42939,55,5
48386,55,5
48412,55,5
48525,55,4
48565,55,5
48720,55,5
32576,55,1
48834,55,4
48946,55,5
30988,55,3
49062,55,2
49268,55,3
49298,55,2
49363,55,3
45286,55,5
49460,55,5
49686,55,4
49708,55,5
49752,55,5
49764,55,3
49792,55,2
49904,55,4
50012,55,4
50104,55,5
50061,55,4
50381,55,4
50432,55,5
50495,55,5
12669,55,5
50660,55,5
50724,55,3
50900,55,5
50913,55,5
45554,55,4
51022,55,2
51649,55,3
51901,55,3
51991,55,2
52090,55,5
52148,55,5
52158,55,5
52428,55,2
52556,55,2
52802,55,4
52501,55,4
45971,55,5
40253,55,2
15157,55,3
53403,55,4
31,372,4
206,372,4
307,372,4
615,372,4
769,372,3
1103,372,3
1160,372,3
1173,372,3
1034,372,3
1232,372,3
1374,372,4
1558,372,4
1768,372,5
2072,372,4
2124,372,4
676,372,4
2253,372,4
3263,372,5
3410,372,5
3428,372,3
796,372,4
3922,372,4
733,372,3
4202,372,4
4302,372,5
5246,372,4
5569,372,4
5859,372,4
6024,372,4
6074,372,5
6121,372,5
6314,372,4
6668,372,5
6894,372,5
6953,372,2
7023,372,4
10412,372,4
7639,372,4
7730,372,2
4690,372,4
7824,372,5
8699,372,4
8749,372,3
8806,372,5
9090,372,3
9626,372,5
9764,372,2
10380,372,5
1284,372,4
12639,372,4
12654,372,3
12941,372,4
13084,372,5
11886,372,4
13647,372,4
13741,372,3
14706,372,4
4052,372,3
14785,372,1
16434,372,4
16724,372,4
14931,372,4
17624,372,4
17697,372,5
17699,372,3
18390,372,3
18736,372,2
20740,372,4
20558,372,4
19751,372,5
21437,372,4
22014,372,4
22498,372,4
13404,372,5
16111,372,5
22818,372,3
23024,372,5
23096,372,3
23260,372,5
23303,372,3
23318,372,4
25063,372,5
26292,372,4
26366,372,4
26854,372,4
27156,372,3
27362,372,3
28213,372,5
28702,372,4
29517,372,5
29965,372,4
30160,372,4
30191,372,5
15394,372,5
31537,372,5
30296,372,4
31932,372,5
18670,372,4
31989,372,5
22954,372,5
33993,372,5
34514,372,4
34476,372,5
35141,372,2
35441,372,2
17452,372,5
35710,372,3
35799,372,5
37131,372,4
38225,372,4
38622,372,2
39491,372,4
40083,372,4
19840,372,5
40112,372,5
40210,372,5
40396,372,4
25084,372,4
40748,372,4
41894,372,5
42504,372,4
42901,372,4
43329,372,5
43816,372,5
43856,372,3
8062,372,4
44617,372,4
33338,372,4
45766,372,4
36037,372,4
46205,372,4
46597,372,4
46715,372,4
46725,372,5
48131,372,4
42939,372,5
48242,372,2
48370,372,5
48412,372,4
48637,372,3
48183,372,4
44347,372,4
49643,372,4
49662,372,5
50104,372,5
50614,372,5
50913,372,4
51092,372,5
51276,372,5
21427,372,4
23162,372,5
31,239,3
317,239,5
1160,239,4
1558,239,4
1631,239,5
2344,239,3
3191,239,3
4202,239,5
4207,239,4
5606,239,5
5859,239,3
6194,239,4
6121,239,3
6367,239,3
5932,239,4
7138,239,4
502,239,4
798,239,3
4690,239,4
8794,239,3
9189,239,3
9857,239,4
9477,239,4
6748,239,4
12415,239,2
12422,239,4
22351,239,4
12444,239,4
12639,239,4
12675,239,5
5842,239,4
13200,239,3
13266,239,5
13275,239,4
14323,239,4
14454,239,5
14687,239,5
14706,239,3
5528,239,3
14944,239,5
14892,239,4
15130,239,5
15166,239,3
15281,239,3
15592,239,3
15729,239,5
11533,239,4
12151,239,4
16724,239,5
17062,239,4
252,239,3
17540,239,3
17624,239,2
12033,239,4
14322,239,4
18427,239,5
13184,239,3
19181,239,4
19375,239,4
7655,239,1
19573,239,2
19629,239,4
19894,239,3
20035,239,5
19020,239,4
18366,239,3
17112,239,4
20569,239,5
20765,239,5
20828,239,3
20558,239,5
22034,239,3
18433,239,2
22789,239,5
22889,239,5
23024,239,4
23295,239,5
23768,239,4
24011,239,3
24186,239,4
24217,239,4
24361,239,3
22647,239,1
24691,239,4
8586,239,4
25319,239,4
26098,239,4
26156,239,5
97,239,4
25858,239,5
26407,239,5
26542,239,3
23529,239,5
26366,239,3
25886,239,4
8363,239,5
27460,239,4
28010,239,4
28213,239,4
29461,239,5
29682,239,5
29843,239,4
30191,239,5
30259,239,2
30127,239,5
30715,239,5
30767,239,4
30864,239,5
31506,239,4
31784,239,3
31988,239,4
21103,239,3
11402,239,3
31235,239,4
17933,239,4
33163,239,5
33245,239,4
33500,239,5
33710,239,5
34199,239,3
32376,239,4
34819,239,3
35141,239,3
35531,239,3
35680,239,3
35687,239,3
36103,239,4
36591,239,5
36623,239,4
36756,239,3
36841,239,3
36881,239,3
35564,239,3
37617,239,3
37703,239,3
37930,239,4
24482,239,5
38144,239,4
38258,239,5
38312,239,3
38388,239,4
13058,239,5
39193,239,5
38650,239,3
27632,239,4
39524,239,5
39632,239,3
39202,239,4
39775,239,5
39888,239,5
40193,239,4
40564,239,4
37438,239,4
40897,239,4
41433,239,2
41959,239,5
42158,239,5
42365,239,4
42479,239,5
43126,239,4
43201,239,3
43124,239,4
43810,239,4
43978,239,1
44307,239,4
44683,239,5
44950,239,5
45095,239,5
41960,239,3
45530,239,5
45669,239,5
45757,239,4
32791,239,4
46061,239,4
46527,239,3
46665,239,4
46715,239,3
46730,239,5
46805,239,4
46870,239,4
47289,239,3
47493,239,4
47892,239,5
48194,239,4
48767,239,3
48771,239,3
48834,239,4
30988,239,4
49447,239,4
49581,239,4
49708,239,4
50121,239,3
50061,239,4
19559,239,5
50836,239,1
50958,239,5
51273,239,5
50986,239,3
51930,239,4
34523,239,3
52158,239,5
50132,239,3
52277,239,4
52448,239,4
52556,239,3
52623,239,4
53309,239,4
53422,239,5
49192,239,5
31,430,4
205,430,4
269,430,3
342,430,4
1374,430,4
1631,430,5
2450,430,5
4963,430,5
5206,430,5
224,430,3
5932,430,5
7689,430,4
4690,430,3
8060,430,4
8379,430,4
9375,430,4
9626,430,4
7166,430,4
10914,430,4
10917,430,3
11255,430,4
10315,430,4
11760,430,5
1284,430,2
12254,430,3
12415,430,1
12558,430,4
12654,430,5
12906,430,4
14885,430,3
3058,430,4
15429,430,5
15442,430,5
15776,430,5
16080,430,5
17196,430,5
17624,430,2
12758,430,5
18654,430,4
19121,430,3
19145,430,5
20035,430,3
22753,430,4
23318,430,5
23545,430,4
24322,430,3
23991,430,4
14778,430,5
24691,430,4
25658,430,4
25863,430,5
27266,430,4
27302,430,5
27460,430,4
29682,430,3
29801,430,5
31045,430,5
29904,430,5
31073,430,5
31746,430,4
32289,430,4
31235,430,4
20906,430,5
33163,430,4
34788,430,4
29745,430,5
34708,430,2
35840,430,5
35951,430,4
33690,430,5
32266,430,4
37221,430,2
15752,430,2
38461,430,5
39448,430,4
39491,430,5
40543,430,5
41142,430,4
41591,430,2
2195,430,5
44617,430,4
46071,430,3
47374,430,3
39574,430,5
48412,430,4
48580,430,3
49268,430,5
49265,430,3
50061,430,5
50285,430,5
48825,430,5
50650,430,3
37604,430,5
34523,430,4
52197,430,4
43563,430,4
52981,430,4
52047,430,5
31,115,5
269,115,3
372,115,3
307,115,3
615,115,3
675,115,5
682,115,4
769,115,5
1055,115,5
1160,115,4
1173,115,5
1217,115,4
1374,115,4
1558,115,4
1641,115,5
1947,115,3
2067,115,3
2108,115,5
2228,115,5
2253,115,2
2269,115,2
2186,115,5
2218,115,4
2344,115,5
2419,115,5
2704,115,5
2879,115,3
2870,115,4
3216,115,4
3410,115,4
3569,115,5
3578,115,4
796,115,4
3726,115,4
3786,115,5
3798,115,2
3922,115,5
3999,115,3
4963,115,4
4501,115,1
5093,115,4
5317,115,5
5859,115,4
6024,115,5
6074,115,4
6170,115,1
5326,115,3
6819,115,4
6329,115,2
6408,115,2
6433,115,3
6752,115,2
6953,115,3
5932,115,5
7435,115,5
4173,115,4
7305,115,5
7396,115,4
3456,115,5
7733,115,5
4690,115,5
5074,115,4
7979,115,4
8074,115,2
8315,115,3
3720,115,5
8373,115,5
8695,115,5
8749,115,3
8895,115,4
9090,115,4
9112,115,3
9521,115,5
9626,115,4
8729,115,5
9714,115,1
9265,115,5
9924,115,4
10017,115,5
10048,115,3
10295,115,2
10902,115,3
10917,115,5
10975,115,2
9477,115,5
11043,115,5
11133,115,2
11191,115,4
7187,115,4
3487,115,4
11679,115,3
11856,115,3
11797,115,4
1284,115,5
12155,115,3
7799,115,4
12415,115,4
12712,115,3
12874,115,4
12890,115,2
12906,115,5
12941,115,4
13015,115,4
13398,115,5
13647,115,5
14177,115,5
14454,115,5
14467,115,5
14591,115,5
14755,115,1
14770,115,4
14929,115,4
14873,115,5
15120,115,3
15226,115,4
15477,115,5
15492,115,4
15592,115,4
15729,115,5
16009,115,5
16060,115,1
16080,115,5
16236,115,4
9554,115,3
16307,115,4
16516,115,4
14931,115,1
17181,115,5
17944,115,2
17967,115,3
18208,115,5
18286,115,5
18390,115,4
18496,115,3
18654,115,4
18799,115,3
18826,115,4
9803,115,3
18855,115,4
18949,115,4
19181,115,5
9631,115,5
19208,115,5
19313,115,3
19573,115,3
19812,115,4
19875,115,5
20320,115,4
20542,115,3
20632,115,3
20715,115,2
20740,115,4
20842,115,3
21206,115,4
19751,115,4
21229,115,5
14433,115,4
21474,115,5
21733,115,4
22014,115,4
22060,115,1
22200,115,3
18433,115,4
22552,115,3
22569,115,4
22789,115,4
23338,115,1
23472,115,4
23860,115,4
23907,115,4
24207,115,5
24498,115,5
24691,115,4
24818,115,5
25015,115,4
25063,115,3
23736,115,5
25176,115,5
25228,115,4
25602,115,3
26254,115,4
26747,115,4
26778,115,3
26854,115,4
26933,115,5
27156,115,3
20447,115,4
27513,115,3
27646,115,4
10842,115,4
27676,115,3
26019,115,3
28525,115,5
28841,115,5
29243,115,5
29595,115,3
30191,115,3
22537,115,4
6417,115,4
30127,115,3
30496,115,3
30990,115,5
31369,115,4
31503,115,5
31537,115,3
31776,115,5
31932,115,5
432,115,5
32180,115,3
18411,115,5
32289,115,4
26000,115,3
32342,115,4
32743,115,3
32841,115,4
22954,115,4
32923,115,3
32993,115,1
32934,115,3
33480,115,3
33516,115,2
33665,115,1
33682,115,5
34121,115,5
32376,115,4
34476,115,5
35262,115,4
35430,115,4
35441,115,4
35531,115,3
35663,115,4
35711,115,4
35710,115,4
19328,115,4
35914,115,3
36405,115,5
36591,115,5
36757,115,4
37179,115,5
37234,115,3
25218,115,4
37779,115,3
38112,115,5
38225,115,2
38597,115,3
38622,115,4
38741,115,5
39075,115,4
1945,115,4
39390,115,4
39477,115,1
39720,115,2
39775,115,5
39800,115,5
40028,115,4
40497,115,3
25084,115,5
41142,115,2
41659,115,2
41738,115,5
41861,115,5
41998,115,5
42173,115,4
2195,115,5
15705,115,4
42688,115,5
8029,115,2
43007,115,4
43057,115,5
41320,115,5
43329,115,5
33324,115,5
43712,115,3
43918,115,5
44251,115,5
44518,115,5
44553,115,4
44617,115,5
44627,115,4
44836,115,3
45132,115,1
33338,115,4
35132,115,4
45669,115,5
21261,115,4
46218,115,4
37553,115,3
46527,115,4
46715,115,5
46862,115,5
47014,115,5
42907,115,4
45194,115,2
44633,115,3
24005,115,4
47374,115,5
47457,115,3
47493,115,5
38376,115,4
47756,115,2
47994,115,4
27841,115,3
48242,115,4
39574,115,5
48412,115,5
27559,115,5
48183,115,5
48871,115,5
49357,115,5
45286,115,5
34054,115,4
49581,115,5
49662,115,4
49935,115,5
50281,115,4
50436,115,4
50614,115,5
12669,115,4
50913,115,5
51195,115,4
19372,115,4
51272,115,3
50332,115,4
51364,115,4
51434,115,1
51930,115,2
51955,115,5
45022,115,5
52738,115,3
52857,115,5
52886,115,5
23162,115,5
37861,115,4
25803,115,4
43733,115,4
31,1283,3
658,1283,2
916,1283,3
1219,1283,2
1232,1283,4
1285,1283,5
1586,1283,5
2228,1283,4
2253,1283,5
1871,1283,4
3171,1283,4
3350,1283,2
6227,1283,4
6331,1283,5
5240,1283,3
7649,1283,4
8835,1283,2
9019,1283,4
9346,1283,5
8939,1283,4
10048,1283,2
11133,1283,4
12422,1283,2
14885,1283,3
15492,1283,4
7111,1283,3
14785,1283,4
17540,1283,5
18579,1283,4
19208,1283,4
19375,1283,3
20174,1283,4
21011,1283,4
22818,1283,2
22889,1283,4
23614,1283,4
24322,1283,5
27152,1283,2
27231,1283,4
27362,1283,4
28100,1283,4
28159,1283,5
28481,1283,5
28670,1283,5
28392,1283,4
31415,1283,5
32180,1283,2
10005,1283,4
36623,1283,4
37145,1283,4
1848,1283,3
38909,1283,5
39899,1283,5
42504,1283,3
48825,1283,3
51276,1283,5
52007,1283,4
31,557,3
207,557,5
675,557,5
769,557,5
1173,557,4
1034,557,3
1217,557,3
1586,557,4
1794,557,2
2067,557,5
2186,557,4
2344,557,3
2704,557,4
3216,557,3
3410,557,5
796,557,5
3726,557,3
3786,557,3
3922,557,4
4325,557,5
908,557,4
4963,557,4
5569,557,3
5317,557,5
7821,557,3
2960,557,4
6024,557,5
6318,557,5
6367,557,2
6779,557,3
7305,557,3
35,557,3
8749,557,3
8835,557,3
9090,557,4
9626,557,5
9265,557,5
10017,557,5
10698,557,5
10917,557,4
11043,557,4
1284,557,5
12906,557,2
13558,557,5
13647,557,3
13776,557,4
14177,557,5
14582,557,5
14706,557,5
15226,557,4
16009,557,3
16060,557,1
16080,557,5
16434,557,3
16474,557,4
14434,557,3
10653,557,5
6532,557,5
17375,557,3
18208,557,2
19181,557,4
19324,557,4
19573,557,2
20303,557,4
17112,557,3
20632,557,4
19751,557,4
21463,557,5
21204,557,4
23042,557,5
23303,557,4
23409,557,4
23777,557,5
23860,557,4
24322,557,4
24691,557,5
25063,557,3
25099,557,3
25162,557,2
22899,557,3
26854,557,4
28213,557,5
28226,557,5
29911,557,4
22537,557,1
30642,557,4
31506,557,4
11402,557,4
32934,557,4
18649,557,4
35914,557,3
36591,557,3
36682,557,3
37179,557,5
38062,557,4
38741,557,5
38875,557,4
39390,557,4
39775,557,5
39800,557,4
40210,557,5
40278,557,3
4726,557,4
40769,557,4
25084,557,5
41142,557,4
41648,557,4
42504,557,5
42825,557,4
42927,557,4
43057,557,5
43201,557,3
26568,557,4
44222,557,4
44262,557,4
44363,557,3
45219,557,4
26802,557,1
35132,557,2
5763,557,3
46205,557,4
46226,557,4
46707,557,5
47493,557,2
24508,557,4
48123,557,5
48131,557,2
48562,557,3
48871,557,4
49541,557,5
49662,557,3
49784,557,4
50343,557,4
50724,557,4
50332,557,4
51768,557,4
52886,557,5
53183,557,3
31,534,4
307,534,3
769,534,5
1558,534,3
1768,534,5
2072,534,4
2108,534,3
2124,534,4
676,534,4
1018,534,3
3578,534,4
3726,534,4
3922,534,4
4202,534,5
4302,534,5
3215,534,3
5317,534,5
224,534,4
6024,534,4
6074,534,5
6314,534,4
1938,534,4
3146,534,4
7396,534,4
10412,534,4
7639,534,4
7689,534,3
7824,534,5
8315,534,4
8386,534,5
9090,534,4
11268,534,5
11361,534,3
11382,534,3
12230,534,5
12639,534,4
13084,534,5
13647,534,3
13741,534,4
8642,534,4
14785,534,1
16724,534,4
17174,534,4
17302,534,4
19751,534,5
21437,534,4
21509,534,5
22014,534,4
22498,534,4
13404,534,5
22818,534,3
23024,534,5
23260,534,5
23303,534,4
24011,534,3
24691,534,4
25063,534,5
26149,534,3
27156,534,4
30160,534,3
30514,534,5
15394,534,4
601,534,3
31537,534,5
30296,534,4
31932,534,5
18670,534,5
31989,534,5
32168,534,4
22954,534,5
29280,534,4
17933,534,3
33993,534,5
33970,534,5
34362,534,4
34514,534,3
34562,534,4
35710,534,4
35799,534,4
29885,534,4
37131,534,4
38225,534,4
17691,534,4
38258,534,4
39491,534,5
39632,534,5
40083,534,4
19840,534,5
40112,534,3
40285,534,3
40396,534,4
41894,534,4
42901,534,4
45766,534,4
46205,534,4
46597,534,4
46725,534,4
47503,534,5
48242,534,3
48232,534,3
48370,534,4
48412,534,5
48183,534,4
49062,534,5
44347,534,4
49439,534,4
49643,534,4
49662,534,5
48631,534,4
51092,534,4
51276,534,5
23162,534,5
31,520,3
205,520,3
269,520,4
317,520,5
372,520,3
406,520,4
916,520,3
1173,520,5
1034,520,5
1631,520,5
2450,520,3
3216,520,2
796,520,4
733,520,3
4202,520,3
5317,520,4
7821,520,4
3366,520,4
7138,520,4
7689,520,4
4690,520,4
35,520,4
8379,520,5
9257,520,3
9375,520,3
9626,520,5
9916,520,5
10914,520,4
10917,520,3
11326,520,5
11255,520,4
10315,520,4
11842,520,5
11856,520,4
7799,520,5
12415,520,2
12444,520,4
12558,520,4
12906,520,5
13626,520,4
14004,520,4
14054,520,3
15442,520,4
15492,520,4
15776,520,5
16009,520,5
16080,520,4
16731,520,5
17196,520,5
12758,520,3
16484,520,2
9803,520,3
19121,520,2
9631,520,5
19875,520,2
20035,520,3
20870,520,4
21162,520,4
21733,520,3
22417,520,4
22470,520,3
22542,520,3
23545,520,4
23907,520,5
24207,520,4
24322,520,4
24691,520,5
18281,520,4
25658,520,4
25863,520,5
97,520,4
23391,520,4
10842,520,4
25585,520,4
29801,520,5
30191,520,5
22537,520,3
30259,520,4
31332,520,4
31506,520,5
20734,520,3
33163,520,4
35120,520,4
35840,520,5
23446,520,5
35914,520,2
33690,520,5
37941,520,3
38258,520,5
38293,520,1
964,520,4
40278,520,3
40396,520,3
40748,520,4
27181,520,1
41591,520,4
2195,520,5
43136,520,3
44617,520,4
21628,520,5
28924,520,5
46527,520,4
47493,520,4
47994,520,3
39574,520,5
48871,520,5
49460,520,3
49581,520,3
50061,520,5
48825,520,4
50724,520,4
34523,520,5
52802,520,4
52936,520,3
31,268,2
269,268,3
307,268,2
916,268,1
1374,268,4
1631,268,5
2108,268,3
676,268,4
2253,268,4
2704,268,4
2450,268,4
3726,268,2
3999,268,4
4207,268,3
5503,268,5
5317,268,3
224,268,5
1479,268,2
7821,268,5
2857,268,3
6819,268,1
6367,268,3
6752,268,4
6874,268,2
6953,268,3
5932,268,4
798,268,1
7689,268,4
7733,268,4
7854,268,4
7979,268,5
5472,268,4
4579,268,4
8412,268,4
8490,268,5
8735,268,5
8806,268,5
6160,268,2
9090,268,4
8563,268,3
9712,268,5
6947,268,2
9916,268,5
9993,268,4
10048,268,3
4915,268,3
10698,268,5
10902,268,3
5582,268,2
10917,268,3
6755,268,3
11361,268,2
10315,268,4
8118,268,3
11760,268,4
11856,268,4
22351,268,3
12890,268,5
12906,268,5
13084,268,2
2207,268,3
14177,268,5
9186,268,2
14454,268,2
14467,268,3
14582,268,4
14706,268,3
5528,268,1
14873,268,1
193,268,2
15429,268,4
15442,268,4
16009,268,5
16080,268,5
13856,268,5
16859,268,4
16863,268,5
17156,268,5
17196,268,4
17624,268,4
17694,268,5
17967,268,2
18093,268,4
18179,268,4
18208,268,2
12758,268,4
18390,268,4
18526,268,2
18637,268,4
18644,268,4
18949,268,2
19181,268,4
19306,268,4
19324,268,4
19709,268,5
19875,268,5
19020,268,4
20110,268,3
20597,268,5
20763,268,4
20911,268,3
20558,268,5
21206,268,4
21237,268,4
21463,268,5
21474,268,5
21763,268,4
22014,268,5
22060,268,2
22417,268,4
10169,268,5
22498,268,3
23167,268,3
23409,268,4
23696,268,1
23720,268,3
24009,268,4
24032,268,3
24422,268,4
14778,268,5
22647,268,4
24691,268,5
13036,268,4
25366,268,3
25407,268,4
22899,268,5
26933,268,5
27362,268,4
27538,268,5
27810,268,2
28106,268,5
28128,268,3
28213,268,5
14229,268,5
5553,268,2
26540,268,1
29397,268,4
29477,268,4
30218,268,5
22537,268,4
30259,268,4
31073,268,4
30607,268,5
31008,268,4
31424,268,4
31537,268,4
31844,268,4
32438,268,4
32741,268,2
32843,268,1
32917,268,4
32924,268,5
32934,268,4
8993,268,3
35710,268,2
36405,268,4
36591,268,5
34270,268,3
36909,268,4
37179,268,4
37221,268,5
37035,268,5
37603,268,5
37647,268,4
27054,268,5
29059,268,3
17691,268,3
38293,268,5
38312,268,4
39314,268,4
39390,268,4
39491,268,4
39632,268,2
39775,268,5
39800,268,4
1972,268,5
40396,268,4
40546,268,4
